City,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description
Patna,04-06-2020,32,26,28.7,37.9,26,32.6,23.6,74.31,11.2,134.6,1003.5,62.6,3.3,04-06-2020 04:58,04-06-2020 18:37,0.49,Partially cloudy,Partly cloudy throughout the day.
Patna,05-06-2020,28,24,25.8,33.5,24,27.3,24.8,94.22,18.4,86.7,1001.5,57,2.6,05-06-2020 04:57,05-06-2020 18:38,0.5,Partially cloudy,Partly cloudy throughout the day.
Patna,06-06-2020,31,25,27.7,37.7,25,31.2,24.9,85.23,9.4,196.6,1002.2,55.1,3.7,06-06-2020 04:57,06-06-2020 18:38,0.51,Partially cloudy,Partly cloudy throughout the day.
Patna,07-06-2020,34.1,24.9,29.7,41.9,24.9,34.8,25.1,78.53,11.2,136.4,1001.1,38,3.9,07-06-2020 04:57,07-06-2020 18:39,0.52,Partially cloudy,Partly cloudy throughout the day.
Patna,08-06-2020,35,26,30.9,43.3,26,36.9,25.2,73.76,11.1,136.9,1000.6,26.7,4,08-06-2020 04:57,08-06-2020 18:39,0.54,Partially cloudy,Partly cloudy throughout the day.
Patna,09-06-2020,36,28,32.2,46.4,32.7,40.4,25.7,69.7,11.2,48.4,1001.1,23.2,3.7,09-06-2020 04:57,09-06-2020 18:39,0.58,Partially cloudy,Partly cloudy throughout the day.
Patna,10-06-2020,37,27.9,31.8,47.6,32.5,39.2,25.4,70.36,11.2,83.8,1000.3,10.7,4.1,10-06-2020 04:57,10-06-2020 18:40,0.63,Clear,Clear conditions throughout the day.
Patna,11-06-2020,35,28,32.2,44.9,33,40.2,25.6,68.79,18.4,82.9,999.2,27.2,4.3,11-06-2020 04:57,11-06-2020 18:40,0.67,Partially cloudy,Partly cloudy throughout the day.
Patna,12-06-2020,34.2,28.2,31.2,43.5,34.1,39.1,25.8,73.74,25.9,86.7,998.4,37.2,4.2,12-06-2020 04:57,12-06-2020 18:40,0.72,Partially cloudy,Partly cloudy throughout the day.
Patna,13-06-2020,33,27.9,29.8,45.7,33.5,38.1,26.9,85.03,18.4,96.8,999.2,50.5,3.3,13-06-2020 04:58,13-06-2020 18:41,0.77,Partially cloudy,Partly cloudy throughout the day.
Patna,14-06-2020,35,28,30.8,46.7,34.4,39.5,26.8,79.87,21.2,94.1,999.9,53.9,3.8,14-06-2020 04:58,14-06-2020 18:41,0.81,Partially cloudy,Partly cloudy throughout the day.
Patna,15-06-2020,32,26,28.2,46.2,26,35,26.9,92.89,22.3,88.5,998.7,59.9,3,15-06-2020 04:58,15-06-2020 18:41,0.86,Partially cloudy,Partly cloudy throughout the day.
Patna,16-06-2020,32,26,28.6,44.3,26,36.2,27.3,92.71,22.3,98.6,996.8,58.1,3,16-06-2020 04:58,16-06-2020 18:42,0.9,Partially cloudy,Partly cloudy throughout the day.
Patna,17-06-2020,33,27,29,44.1,31.8,37.7,27.7,93.14,18.4,107.8,996.1,57.3,3.4,17-06-2020 04:58,17-06-2020 18:42,0.94,Partially cloudy,Partly cloudy throughout the day.
Patna,18-06-2020,32,26.1,28,44.1,26.1,34.6,27.1,94.64,11.2,125.4,997.1,58.5,2.6,18-06-2020 04:58,18-06-2020 18:42,0.97,Partially cloudy,Partly cloudy throughout the day.
Patna,19-06-2020,30,25.4,27.1,44.1,25.4,30.9,26.8,98.2,14.8,113,998.6,67.7,2.7,19-06-2020 04:58,19-06-2020 18:42,0.99,Partially cloudy,Partly cloudy throughout the day.
Patna,20-06-2020,30,24,26.7,38.8,24,29.7,25.6,93.9,14.8,125.7,999.3,60,2.8,20-06-2020 04:59,20-06-2020 18:43,1,Partially cloudy,Partly cloudy throughout the day.
Patna,21-06-2020,33,25,28.3,42.2,25,32.8,25.7,86.57,18.4,87.5,998.4,55.3,3.7,21-06-2020 04:59,21-06-2020 18:43,0,Partially cloudy,Partly cloudy throughout the day.
Patna,22-06-2020,30.7,25.9,26.9,38.2,25.9,29.2,25.6,92.75,24.1,91.4,998.9,62.5,3.6,22-06-2020 04:59,22-06-2020 18:43,0.01,Partially cloudy,Partly cloudy throughout the day.
Patna,23-06-2020,32.9,26,28,43.9,26,32.5,26,89.48,20.5,91.8,1001.4,60,3.3,23-06-2020 04:59,23-06-2020 18:43,0.03,Partially cloudy,Partly cloudy throughout the day.
Patna,24-06-2020,32,26.9,29.1,37.9,30.6,34.5,25.2,80.51,11.2,132.9,1002.2,63.8,3.5,24-06-2020 04:59,24-06-2020 18:43,0.06,Partially cloudy,Partly cloudy throughout the day.
Patna,25-06-2020,30.2,25,27.3,41.3,25,31.3,26.1,93.38,16.6,106.3,1001,72.7,3.1,25-06-2020 05:00,25-06-2020 18:44,0.1,Partially cloudy,Partly cloudy throughout the day.
Patna,26-06-2020,28.8,24,25.4,36.7,24,26.5,24.6,95.64,18.4,186.8,999.9,58.1,2.6,26-06-2020 05:00,26-06-2020 18:44,0.14,Partially cloudy,Partly cloudy throughout the day.
Patna,27-06-2020,32.7,23,28,40.3,23,31.8,24.5,82.32,13,233.4,999.2,51.3,4,27-06-2020 05:00,27-06-2020 18:44,0.2,Partially cloudy,Partly cloudy throughout the day.
Patna,28-06-2020,28,23,26,32.8,23,27.5,24.7,93.07,11.2,156.8,1000.4,51.6,2.9,28-06-2020 05:01,28-06-2020 18:44,0.26,Partially cloudy,Partly cloudy throughout the day.
Patna,29-06-2020,29,24,25.8,35.6,24,27.1,24.8,94.56,11.2,81.8,1001.3,56.5,2.6,29-06-2020 05:01,29-06-2020 18:44,0.32,Partially cloudy,Partly cloudy throughout the day.
Patna,30-06-2020,30.3,24,27,40.4,24,30.6,25.8,93.39,9.4,107.1,1001.3,53.7,3.2,30-06-2020 05:01,30-06-2020 18:44,0.37,Partially cloudy,Partly cloudy throughout the day.
Kanpur,01-04-2020,35.1,19,28,37.8,19,27.7,14,45.58,16.6,227.7,1009.3,23.5,4.3,01-04-2020 05:59,01-04-2020 18:25,0.25,Partially cloudy,Partly cloudy throughout the day.
Kanpur,02-04-2020,33.6,20,27.2,31.8,20,26.7,12.9,45.54,18.4,251.8,1009.5,1.2,4.4,02-04-2020 05:58,02-04-2020 18:26,0.31,Clear,Clear conditions throughout the day.
Kanpur,03-04-2020,32.6,17,25.4,30.6,17,24.8,9.3,39.26,18.4,266.4,1011.1,0,4.6,03-04-2020 05:57,03-04-2020 18:26,0.36,Clear,Clear conditions throughout the day.
Kanpur,04-04-2020,34,17.3,25.2,31.8,17.3,24.6,9.2,39.62,16.6,254.5,1011.7,0,4.7,04-04-2020 05:56,04-04-2020 18:27,0.41,Clear,Clear conditions throughout the day.
Kanpur,05-04-2020,35.4,17.9,26.7,32.9,17.9,25.9,10.7,40.74,18.4,206.9,1012.2,0,4.8,05-04-2020 05:55,05-04-2020 18:27,0.45,Clear,Clear conditions throughout the day.
Kanpur,06-04-2020,37,19,28.9,34.9,19,28,11.6,38.25,20.5,302.1,1010.1,0,4.4,06-04-2020 05:54,06-04-2020 18:28,0.48,Clear,Clear conditions throughout the day.
Kanpur,07-04-2020,37.5,22.7,29.5,35.1,22.7,28.5,10,32.76,20.5,296,1007.9,4.4,4.5,07-04-2020 05:53,07-04-2020 18:28,0.5,Clear,Clear conditions throughout the day.
Kanpur,08-04-2020,36.5,23,29.2,34.4,23,28.5,10.9,33.95,14.8,190.7,1009,45.1,4.6,08-04-2020 05:52,08-04-2020 18:29,0.5,Partially cloudy,Partly cloudy throughout the day.
Kanpur,09-04-2020,35.5,21,28.5,33.1,21,27.5,9.6,34.14,15.7,256.7,1010.1,5.8,4.9,09-04-2020 05:51,09-04-2020 18:29,0.52,Clear,Clear conditions throughout the day.
Kanpur,10-04-2020,36.6,19.1,28,34.5,19.1,27.4,11.3,38.35,14.8,243.1,1011.4,1.2,5.1,10-04-2020 05:50,10-04-2020 18:30,0.54,Clear,Clear conditions throughout the day.
Kanpur,11-04-2020,38.5,20,28.9,36,20,28.2,12.9,43.03,13.9,137.8,1011.7,7.6,5,11-04-2020 05:49,11-04-2020 18:30,0.58,Clear,Clear conditions throughout the day.
Kanpur,12-04-2020,37.5,22,29.8,35,22,29,12.7,40.09,16.6,199.5,1009.3,3.3,4.4,12-04-2020 05:48,12-04-2020 18:31,0.63,Clear,Clear conditions throughout the day.
Kanpur,13-04-2020,38.6,21.1,30,36.8,21.1,29.4,13.2,39.09,14.8,124.4,1007.8,4.5,4.9,13-04-2020 05:47,13-04-2020 18:31,0.68,Clear,Clear conditions throughout the day.
Kanpur,14-04-2020,38.6,24,30.7,40.1,24,31.8,18.4,50.37,9.4,84.3,1008.7,25.8,4.7,14-04-2020 05:46,14-04-2020 18:32,0.73,Partially cloudy,Partly cloudy throughout the day.
Kanpur,15-04-2020,37,25,30.5,39,25,31.3,18.2,50.75,13,113.7,1008.3,29.7,4.6,15-04-2020 05:45,15-04-2020 18:32,0.78,Partially cloudy,Partly cloudy throughout the day.
Kanpur,16-04-2020,38.6,24,30,39,24,31,19.4,56.26,14.8,81.6,1005.8,6.9,4.4,16-04-2020 05:44,16-04-2020 18:33,0.83,Clear,Clear conditions throughout the day.
Kanpur,17-04-2020,36.6,25,30.3,35.9,25,30.7,18.2,52.81,16.6,126.4,1006.3,28.8,4,17-04-2020 05:43,17-04-2020 18:33,0.88,Partially cloudy,Partly cloudy throughout the day.
Kanpur,18-04-2020,37.5,24.6,31.3,37.7,24.6,31.4,15.9,41.93,13,172.8,1007.7,29.4,3.9,18-04-2020 05:42,18-04-2020 18:34,0.91,Partially cloudy,Partly cloudy throughout the day.
Kanpur,19-04-2020,36,24.7,31,36.6,24.7,31.2,16.9,45.57,14.8,157.4,1006.7,35.8,4.4,19-04-2020 05:41,19-04-2020 18:34,0.95,Partially cloudy,Partly cloudy throughout the day.
Kanpur,20-04-2020,35,22.8,29.3,35.2,22.8,29.1,15.3,45.43,18.4,193,1008.2,56.4,4.3,20-04-2020 05:40,20-04-2020 18:35,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Kanpur,21-04-2020,34,22,27.7,33.7,22,27.6,15.5,49.82,16.6,121.4,1009,43.3,4.5,21-04-2020 05:39,21-04-2020 18:35,0.99,Partially cloudy,Partly cloudy throughout the day.
Kanpur,22-04-2020,35,22.1,28.3,34,22.1,28.3,16.3,51.48,13,96.5,1007.9,28.8,4.4,22-04-2020 05:38,22-04-2020 18:36,1,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Kanpur,23-04-2020,33.2,22.9,27.1,34,22.9,27.4,17.4,56.91,7.6,38.7,1007.5,46.6,4,23-04-2020 05:37,23-04-2020 18:36,0,Partially cloudy,Partly cloudy throughout the day.
Kanpur,24-04-2020,36.4,24,29.4,35.5,24,29.4,16,46.43,11.2,145.6,1005.5,31.2,4.3,24-04-2020 05:36,24-04-2020 18:37,0.01,Partially cloudy,Partly cloudy throughout the day.
Kanpur,25-04-2020,34.5,24,28.2,37.8,24,29.8,20.4,63.67,18.4,77.5,1006.4,55.6,3.7,25-04-2020 05:35,25-04-2020 18:37,0.03,Partially cloudy,Partly cloudy throughout the day.
Kanpur,26-04-2020,33.9,21,26.3,35.8,21,27.3,20.3,71.52,37.1,98,1009.6,52,3.2,26-04-2020 05:34,26-04-2020 18:38,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Kanpur,27-04-2020,31.1,20.7,25.8,35.5,20.7,27,20.3,73.36,14.8,83.7,1012.2,47.5,4.1,27-04-2020 05:34,27-04-2020 18:38,0.09,Partially cloudy,Partly cloudy throughout the day.
Kanpur,28-04-2020,33.3,22.9,27.6,36.8,22.9,28.9,20.7,67.57,14.8,93.8,1011.1,32.2,4.3,28-04-2020 05:33,28-04-2020 18:39,0.13,Partially cloudy,Partly cloudy throughout the day.
Kanpur,29-04-2020,32.7,22.7,27.8,37.9,22.7,29.5,20.9,67.78,11.2,102.8,1009.6,29.9,4.4,29-04-2020 05:32,29-04-2020 18:39,0.18,Partially cloudy,Partly cloudy throughout the day.
Kanpur,30-04-2020,35.1,24,29.7,38.8,24,31.5,20.7,60.7,7.6,101.4,1009,18.3,4.4,30-04-2020 05:31,30-04-2020 18:40,0.23,Clear,Clear conditions throughout the day.
Kanpur,01-05-2020,31.3,22.1,26.5,33.4,22.1,27.4,20.1,68.45,20.4,89.1,1008.2,48.7,4.1,01-05-2020 05:30,01-05-2020 18:40,0.28,Partially cloudy,Clearing in the afternoon.
Kanpur,02-05-2020,34.1,23,27.6,37.1,23,29.3,20.9,68.57,16.6,85.3,1007.3,8.3,4.2,02-05-2020 05:30,02-05-2020 18:41,0.34,Clear,Clear conditions throughout the day.
Kanpur,03-05-2020,35,24,30.2,37.6,24,31.9,20.1,56.22,14.8,96.5,1007.8,21.1,4.4,03-05-2020 05:29,03-05-2020 18:42,0.39,Partially cloudy,Partly cloudy throughout the day.
Kanpur,04-05-2020,35,24,29.1,38.3,24,31.5,21.9,66.8,31.7,80.7,1007.9,42.2,3.8,04-05-2020 05:28,04-05-2020 18:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Kanpur,05-05-2020,33.1,19,24.9,38.3,19,26.2,21,80.53,27.7,71.1,1007.9,42.8,3.4,05-05-2020 05:27,05-05-2020 18:43,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Kanpur,06-05-2020,33.7,20,26.4,36.5,20,27.7,20.5,72,11.2,27,1007.7,19.6,4.4,06-05-2020 05:27,06-05-2020 18:43,0.49,Clear,Clear conditions throughout the day.
Kanpur,07-05-2020,32.7,21,26.9,34.4,21,27.6,20,68.23,24.1,58.6,1007.9,12.2,4.2,07-05-2020 05:26,07-05-2020 18:44,0.5,Clear,Clear conditions throughout the day.
Kanpur,08-05-2020,37.5,23,29.5,39.4,23,31.2,20.4,60.87,11.2,41,1006,4.4,4.3,08-05-2020 05:25,08-05-2020 18:44,0.51,Clear,Clear conditions throughout the day.
Kanpur,09-05-2020,37,24.9,30.2,39.9,24.9,32.6,21,59.09,16.6,68.9,1006.9,1.4,4.4,09-05-2020 05:25,09-05-2020 18:45,0.53,Clear,Clear conditions throughout the day.
Kanpur,10-05-2020,35.9,21,28.6,42,21,31.2,22,70.31,22.3,85,1007.4,34.6,3.8,10-05-2020 05:24,10-05-2020 18:45,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Kanpur,11-05-2020,34,21,27.5,37.3,21,29.1,20.7,68.26,5.4,7.6,1009.5,16.7,4,11-05-2020 05:24,11-05-2020 18:46,0.61,Clear,Clear conditions throughout the day.
Kanpur,12-05-2020,36.4,25.1,30,39,25.1,32.2,21.5,63.01,11.2,101,1007.8,29,4.4,12-05-2020 05:23,12-05-2020 18:46,0.65,Partially cloudy,Partly cloudy throughout the day.
Kanpur,13-05-2020,37,25,29.8,41.9,25,32.2,22.2,66.32,3.6,24,1006,29,4.3,13-05-2020 05:22,13-05-2020 18:47,0.7,Partially cloudy,Partly cloudy throughout the day.
Kanpur,14-05-2020,38.1,25,31,41.2,25,34.1,22.1,62.51,7.6,64.4,1005.4,18,4.4,14-05-2020 05:22,14-05-2020 18:48,0.75,Clear,Clear conditions throughout the day.
Kanpur,15-05-2020,38.9,26,32.4,42.3,26,35.4,21.4,56.92,16.6,99.7,1003.9,4.4,4.3,15-05-2020 05:21,15-05-2020 18:48,0.8,Clear,Clear conditions throughout the day.
Kanpur,16-05-2020,39.9,26,32.5,38.9,26,33.1,16.8,43.8,18.4,227,1003.4,0,4.5,16-05-2020 05:21,16-05-2020 18:49,0.85,Clear,Clear conditions throughout the day.
Kanpur,17-05-2020,40.6,24,32.5,39.6,24,32.1,14.4,37.67,20.5,130.9,1002.4,1.1,4.7,17-05-2020 05:20,17-05-2020 18:49,0.89,Clear,Clear conditions throughout the day.
Kanpur,18-05-2020,40,26,32,39.2,26,32.3,16.4,42.62,13,104.8,1001.2,29.1,4.3,18-05-2020 05:20,18-05-2020 18:50,0.93,Partially cloudy,Partly cloudy throughout the day.
Kanpur,19-05-2020,40.9,10,30.8,39.8,7.9,30.7,15.6,44.51,18.4,188.6,1000.7,11.4,4.5,19-05-2020 05:19,19-05-2020 18:50,0.96,Clear,Clear conditions throughout the day.
Kanpur,20-05-2020,39.4,25.1,31.8,42.7,25.1,34,19.9,51.5,18.4,64.4,999.4,22.9,4.5,20-05-2020 05:19,20-05-2020 18:51,0.98,Partially cloudy,Partly cloudy throughout the day.
Kanpur,21-05-2020,40.6,25.6,32.5,38.4,25.6,32.5,14.8,40.9,18.4,175,999.4,0,4.6,21-05-2020 05:19,21-05-2020 18:51,1,Clear,Clear conditions throughout the day.
Kanpur,22-05-2020,43.3,24.2,32.5,43.3,24.2,33.6,16.6,41.95,7.6,76.3,1000.4,2.5,4.5,22-05-2020 05:18,22-05-2020 18:52,1,Clear,Clear conditions throughout the day.
Kanpur,23-05-2020,39.6,27.4,32.5,49,30.2,38.4,23.7,61.36,14.8,91.7,1001.9,0,4.5,23-05-2020 05:18,23-05-2020 18:52,0,Clear,Clear conditions throughout the day.
Kanpur,24-05-2020,44.4,28.9,35.5,48.7,33.5,40.1,21.2,48.07,14.8,154.2,1001.2,1.3,4.4,24-05-2020 05:17,24-05-2020 18:53,0.02,Clear,Clear conditions throughout the day.
Kanpur,25-05-2020,44.5,27.8,35.8,44.5,29.4,36.4,15.7,35.39,27.7,184.5,1000.5,9.2,4.7,25-05-2020 05:17,25-05-2020 18:53,0.04,Clear,Clear conditions throughout the day.
Kanpur,26-05-2020,44.8,27,35.3,44.8,27.5,35.3,14.4,31.63,14.8,125.6,999.5,38.4,4.6,26-05-2020 05:17,26-05-2020 18:54,0.07,Partially cloudy,Partly cloudy throughout the day.
Kanpur,27-05-2020,43.8,28.8,35,47.8,30.3,37.1,18.4,40.68,25.9,71.2,998.6,49.1,4.2,27-05-2020 05:17,27-05-2020 18:54,0.11,Partially cloudy,Partly cloudy throughout the day.
Kanpur,28-05-2020,35.6,25,30.1,40.1,25,32.6,21.1,59.55,22.3,93.9,1001.8,33.2,3.6,28-05-2020 05:16,28-05-2020 18:55,0.16,Partially cloudy,Partly cloudy throughout the day.
Kanpur,29-05-2020,35.6,27,30.4,39.4,29.2,33.9,22.3,63.13,24.1,89.8,1003.9,47.7,3.8,29-05-2020 05:16,29-05-2020 18:55,0.21,Partially cloudy,Partly cloudy throughout the day.
Kanpur,30-05-2020,34,23,27.4,42,23,30,23.5,79.98,27.7,108.9,1004.1,64.3,3.2,30-05-2020 05:16,30-05-2020 18:56,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.
Kanpur,31-05-2020,32,22.9,26.8,36.3,22.9,28.6,22.1,77.15,13,67.8,1007.1,64.5,4.1,31-05-2020 05:16,31-05-2020 18:56,0.33,Partially cloudy,Partly cloudy throughout the day.
Kanpur,01-06-2020,35,25,30,44.9,25,34.2,24,72.02,11.2,57.5,1006.7,44.1,4.1,01-06-2020 05:15,01-06-2020 18:57,0.38,Partially cloudy,Partly cloudy throughout the day.
Kanpur,02-06-2020,33.5,27,30,40.6,29.6,34.8,23.9,70.81,13,84.9,1005.5,58.4,4.2,02-06-2020 05:15,02-06-2020 18:57,0.43,Partially cloudy,Partly cloudy throughout the day.
Kanpur,03-06-2020,35.5,26,30.6,42,26,34.5,23.1,66.26,9.4,103.6,1003.7,70.2,4.3,03-06-2020 05:15,03-06-2020 18:58,0.46,Partially cloudy,Partly cloudy throughout the day.
Kanpur,04-06-2020,29.4,25.9,27.7,33.6,25.9,30.5,23.2,76.58,11.2,106,1003.7,72.8,4.2,04-06-2020 05:15,04-06-2020 18:58,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Kanpur,05-06-2020,25.7,22,23.6,25.7,22,23.6,22,91.03,18.4,149.3,1003.7,76,3.6,05-06-2020 05:15,05-06-2020 18:59,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
Kanpur,06-06-2020,32,22,27.5,37.7,22,30.3,23,77.55,7.6,73.2,1003.4,54.3,3.8,06-06-2020 05:15,06-06-2020 18:59,0.51,Partially cloudy,Partly cloudy throughout the day.
Kanpur,07-06-2020,36,24.9,30.5,43.2,24.9,34.2,23.3,67.24,7.6,82.6,1002.2,42.8,4.2,07-06-2020 05:15,07-06-2020 19:00,0.52,Partially cloudy,Partly cloudy throughout the day.
Kanpur,08-06-2020,38.6,27,32.3,49,30.1,38.3,24.2,64.5,11.2,142.3,1001.2,16,4.1,08-06-2020 05:15,08-06-2020 19:00,0.54,Clear,Clear conditions throughout the day.
Kanpur,09-06-2020,40.6,28,34.1,48.7,32.6,40.2,23.7,57.62,11.2,110.3,1000.8,15.4,4.3,09-06-2020 05:15,09-06-2020 19:00,0.58,Clear,Clear conditions throughout the day.
Kanpur,10-06-2020,39.6,29,33.7,49.5,34.5,41.4,24.9,61.43,13,72.9,1000.4,11.4,4.3,10-06-2020 05:15,10-06-2020 19:01,0.63,Clear,Clear conditions throughout the day.
Kanpur,11-06-2020,38,30,32.9,49.1,36.5,41.2,25.5,65.91,25.9,98.5,999.5,40.9,4,11-06-2020 05:15,11-06-2020 19:01,0.67,Partially cloudy,Partly cloudy throughout the day.
Kanpur,12-06-2020,39,30,34.1,51.5,36.2,43.9,26.1,64.3,13,81.3,998.4,44.5,4.4,12-06-2020 05:15,12-06-2020 19:01,0.72,Partially cloudy,Partly cloudy throughout the day.
Kanpur,13-06-2020,36.9,29.9,33,51,36.2,42.2,25.9,66.95,14.8,93.3,998.8,36.9,4.3,13-06-2020 05:15,13-06-2020 19:02,0.77,Partially cloudy,Partly cloudy throughout the day.
Kanpur,14-06-2020,37.5,29.9,33.2,48.8,36.2,42.9,26.2,67.31,18.4,85.7,999.9,40.6,4.3,14-06-2020 05:15,14-06-2020 19:02,0.81,Partially cloudy,Partly cloudy throughout the day.
Kanpur,15-06-2020,34,27,31,47.3,30.1,39.7,26.4,77.11,27.7,69,999.5,60.4,3.6,15-06-2020 05:15,15-06-2020 19:02,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Kanpur,16-06-2020,35.5,27,30.8,44.6,30.6,37.3,25.2,73.08,14.8,75.4,997.4,53.5,4.3,16-06-2020 05:15,16-06-2020 19:03,0.9,Partially cloudy,Partly cloudy throughout the day.
Kanpur,17-06-2020,34.6,27,29.6,42.3,30.6,36.3,25.7,80.29,18.4,62.4,996.6,67.3,3.4,17-06-2020 05:15,17-06-2020 19:03,0.94,Partially cloudy,Partly cloudy throughout the day.
Kanpur,18-06-2020,33,28,29.5,45.8,32.7,36.6,26,81.57,14.8,90.9,997.9,70.6,4,18-06-2020 05:16,18-06-2020 19:03,0.97,Partially cloudy,Partly cloudy throughout the day.
Kanpur,19-06-2020,36.1,27,30.7,48.3,30.6,38.1,25.9,76.84,16.6,81,999.8,63.2,4.4,19-06-2020 05:16,19-06-2020 19:04,0.99,Partially cloudy,Partly cloudy throughout the day.
Kanpur,20-06-2020,35.5,28,30,42.6,31.9,36.2,25.2,76.39,22.3,69.4,1000.4,66.6,4.1,20-06-2020 05:16,20-06-2020 19:04,1,Partially cloudy,Partly cloudy throughout the day.
Kanpur,21-06-2020,32.1,26,28.4,40.6,26,33.4,25.2,83.46,11.2,79.1,1000.7,70.3,3.5,21-06-2020 05:16,21-06-2020 19:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.
Kanpur,22-06-2020,33,27,29.5,43.8,30.6,36.2,25.8,81.01,14.8,67.1,1000.3,71.5,3.8,22-06-2020 05:16,22-06-2020 19:04,0.01,Partially cloudy,Partly cloudy throughout the day.
Kanpur,23-06-2020,33,27,28.8,44.1,30.6,35,25.8,83.95,77.8,77.2,1001.6,72.3,3.6,23-06-2020 05:17,23-06-2020 19:04,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Kanpur,24-06-2020,34,27,29.6,47.9,30.6,37.6,26.7,84.5,11.2,74.7,1002.6,70.7,3.3,24-06-2020 05:17,24-06-2020 19:05,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Kanpur,25-06-2020,31.1,25.8,27.7,42.6,25.8,32.3,25.8,89.38,12.1,191.1,1001,73.7,2.7,25-06-2020 05:17,25-06-2020 19:05,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.
Kanpur,26-06-2020,33,26,28.5,44.5,26,33.7,25.8,85.7,11.2,117.7,1000.4,69.7,2.8,26-06-2020 05:17,26-06-2020 19:05,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.
Kanpur,27-06-2020,31.9,26.7,29.1,40.6,26.7,34.6,25.1,78.99,18.4,206.9,999.7,68.6,3.5,27-06-2020 05:18,27-06-2020 19:05,0.2,Partially cloudy,Partly cloudy throughout the day.
Kanpur,28-06-2020,35.3,27,30.5,48.4,30.1,38.1,25.9,77.18,16.6,187.9,999,66.9,3.6,28-06-2020 05:18,28-06-2020 19:05,0.26,Partially cloudy,Partly cloudy throughout the day.
Kanpur,29-06-2020,31,24,27.8,40.6,24,32.5,25.3,86.43,11.2,105.4,1001.6,73.9,3.6,29-06-2020 05:18,29-06-2020 19:05,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Kanpur,30-06-2020,34,27,30,43.1,30.6,37.3,26,79.73,11.2,86.9,1001.6,61.3,4,30-06-2020 05:19,30-06-2020 19:05,0.37,Partially cloudy,Partly cloudy throughout the day.
Ahmedabad,01-04-2020,35.7,23,28.9,35.4,23,28.6,14.1,42.64,13,262.8,1010.7,0,4.1,01-04-2020 06:31,01-04-2020 18:55,0.25,Clear,Clear conditions throughout the day.
Ahmedabad,02-04-2020,38,22,29.8,36.1,22,29.1,12.5,39.48,11.2,177.4,1009.6,0,4.3,02-04-2020 06:30,02-04-2020 18:55,0.31,Clear,Clear conditions throughout the day.
Ahmedabad,03-04-2020,39,21,30.1,36.4,21,29,9.3,31.32,14.8,37.3,1009.6,0,4.3,03-04-2020 06:29,03-04-2020 18:56,0.36,Clear,Clear conditions throughout the day.
Ahmedabad,04-04-2020,40,20,30.4,37.2,20,29.2,8.7,30.12,11.2,48.9,1009.9,0.4,4.6,04-04-2020 06:28,04-04-2020 18:56,0.41,Clear,Clear conditions throughout the day.
Ahmedabad,05-04-2020,41,23,31.6,37.9,23,30.3,8.4,27.85,9.8,124.3,1010.3,1.3,5.3,05-04-2020 06:28,05-04-2020 18:56,0.45,Clear,Clear conditions throughout the day.
Ahmedabad,06-04-2020,41,22,31.4,38.4,22,30.3,9.5,28.83,9.4,126.9,1010.1,2.8,4.4,06-04-2020 06:27,06-04-2020 18:57,0.48,Clear,Clear conditions throughout the day.
Ahmedabad,07-04-2020,39,25,32.2,37.4,25,31.2,11.5,30.3,16.6,245.8,1008.8,2.7,4.4,07-04-2020 06:26,07-04-2020 18:57,0.5,Clear,Clear conditions throughout the day.
Ahmedabad,08-04-2020,39,25,31.4,37.7,25,31.3,15.1,40.99,16.6,260,1009.7,12.5,4.6,08-04-2020 06:25,08-04-2020 18:57,0.5,Clear,Clear conditions throughout the day.
Ahmedabad,09-04-2020,39,25,31.1,38.4,25,31.4,16.4,44.88,11.2,221.1,1010,17.4,4.2,09-04-2020 06:24,09-04-2020 18:58,0.52,Clear,Clear conditions throughout the day.
Ahmedabad,10-04-2020,42,25,32.9,39.8,25,32.2,13,33.77,13,218.2,1010.5,1.7,4.5,10-04-2020 06:23,10-04-2020 18:58,0.54,Clear,Clear conditions throughout the day.
